位置X：-30.82057,  位置Y：0.08333337,  位置Z：-14.58808,  身体角度：0.04343759,  头部角度：270.5486
碰撞物体名称：Display_A2，碰撞次数：2321碰撞时长：0.0109919秒，碰撞总时长：18.17952秒
碰撞物体名称：Display_A2，碰撞次数：2322碰撞时长：0.0066336秒，碰撞总时长：18.18615秒
碰撞物体名称：Display_A2，碰撞次数：2323碰撞时长：0.0082592秒，碰撞总时长：18.19441秒
碰撞物体名称：Display_A2，碰撞次数：2324碰撞时长：0.0087124秒，碰撞总时长：18.20312秒
碰撞物体名称：Display_A2，碰撞次数：2325碰撞时长：0.0099817秒，碰撞总时长：18.2131秒
碰撞物体名称：Display_A2，碰撞次数：2326碰撞时长：0.0081632秒，碰撞总时长：18.22127秒
碰撞物体名称：Display_A2，碰撞次数：2327碰撞时长：0.0079145秒，碰撞总时长：18.22918秒
碰撞物体名称：Display_A2，碰撞次数：2328碰撞时长：0.0109969秒，碰撞总时长：18.24018秒
碰撞物体名称：Display_A2，碰撞次数：2329碰撞时长：0.0063346秒，碰撞总时长：18.24651秒
碰撞物体名称：Display_A2，碰撞次数：2330碰撞时长：0.0077295秒，碰撞总时长：18.25424秒
碰撞物体名称：Display_A2，碰撞次数：2331碰撞时长：0.0087611秒，碰撞总时长：18.263秒
碰撞物体名称：Display_A2，碰撞次数：2332碰撞时长：0.0066219秒，碰撞总时长：18.26962秒
碰撞物体名称：Display_A2，碰撞次数：2333碰撞时长：0.0101984秒，碰撞总时长：18.27982秒
碰撞物体名称：Display_A2，碰撞次数：2334碰撞时长：0.0078498秒，碰撞总时长：18.28767秒
碰撞物体名称：Display_A2，碰撞次数：2335碰撞时长：0.0090086秒，碰撞总时长：18.29668秒
碰撞物体名称：Display_A2，碰撞次数：2336碰撞时长：0.0126203秒，碰撞总时长：18.3093秒
碰撞物体名称：Display_A2，碰撞次数：2337碰撞时长：0.0178731秒，碰撞总时长：18.32718秒
碰撞物体名称：Display_A2，碰撞次数：2338碰撞时长：0.0070273秒，碰撞总时长：18.3342秒
碰撞物体名称：Display_A2，碰撞次数：2339碰撞时长：0.0075961秒，碰撞总时长：18.3418秒
碰撞物体名称：Display_A2，碰撞次数：2340碰撞时长：0.0075516秒，碰撞总时长：18.34935秒
碰撞物体名称：Display_A2，碰撞次数：2341碰撞时长：0.0080425秒，碰撞总时长：18.35739秒
碰撞物体名称：Display_A2，碰撞次数：2342碰撞时长：0.0068272秒，碰撞总时长：18.36422秒
碰撞物体名称：Display_A2，碰撞次数：2343碰撞时长：0.0070234秒，碰撞总时长：18.37124秒
碰撞物体名称：Display_A2，碰撞次数：2344碰撞时长：0.0080652秒，碰撞总时长：18.37931秒
碰撞物体名称：Display_A2，碰撞次数：2345碰撞时长：0.0064211秒，碰撞总时长：18.38573秒
碰撞物体名称：Display_A2，碰撞次数：2346碰撞时长：0.0066072秒，碰撞总时长：18.39234秒
碰撞物体名称：Display_A2，碰撞次数：2347碰撞时长：0.0087476秒，碰撞总时长：18.40108秒
碰撞物体名称：Display_A2，碰撞次数：2348碰撞时长：0.0066735秒，碰撞总时长：18.40776秒
碰撞物体名称：Display_A2，碰撞次数：2349碰撞时长：0.0087239秒，碰撞总时长：18.41648秒
碰撞物体名称：Display_A2，碰撞次数：2350碰撞时长：0.0104415秒，碰撞总时长：18.42692秒
碰撞物体名称：Display_A2，碰撞次数：2351碰撞时长：0.0065674秒，碰撞总时长：18.43349秒
碰撞物体名称：Display_A2，碰撞次数：2352碰撞时长：0.0077516秒，碰撞总时长：18.44124秒
碰撞物体名称：Display_A2，碰撞次数：2353碰撞时长：0.0061449秒，碰撞总时长：18.44739秒
碰撞物体名称：Display_A2，碰撞次数：2354碰撞时长：0.006635秒，碰撞总时长：18.45402秒
碰撞物体名称：Display_A2，碰撞次数：2355碰撞时长：0.0176135秒，碰撞总时长：18.47164秒
碰撞物体名称：Display_A2，碰撞次数：2356碰撞时长：0.0072904秒，碰撞总时长：18.47893秒
碰撞物体名称：Display_A2，碰撞次数：2357碰撞时长：0.0064859秒，碰撞总时长：18.48541秒
碰撞物体名称：Display_A2，碰撞次数：2358碰撞时长：0.0074725秒，碰撞总时长：18.49288秒
碰撞物体名称：Display_A2，碰撞次数：2359碰撞时长：0.008254秒，碰撞总时长：18.50114秒
碰撞物体名称：Display_A2，碰撞次数：2360碰撞时长：0.0062442秒，碰撞总时长：18.50738秒
碰撞物体名称：Display_A2，碰撞次数：2361碰撞时长：0.0068159秒，碰撞总时长：18.5142秒
碰撞物体名称：Display_A2，碰撞次数：2362碰撞时长：0.0089474秒，碰撞总时长：18.52314秒
碰撞物体名称：Display_A2，碰撞次数：2363碰撞时长：0.00637秒，碰撞总时长：18.52951秒
碰撞物体名称：Display_A2，碰撞次数：2364碰撞时长：0.0086046秒，碰撞总时长：18.53812秒
碰撞物体名称：Display_A2，碰撞次数：2365碰撞时长：0.0065582秒，碰撞总时长：18.54468秒
碰撞物体名称：Display_A2，碰撞次数：2366碰撞时长：0.0064992秒，碰撞总时长：18.55117秒
碰撞物体名称：Display_A2，碰撞次数：2367碰撞时长：0.0105212秒，碰撞总时长：18.5617秒
碰撞物体名称：Display_A2，碰撞次数：2368碰撞时长：0.0062977秒，碰撞总时长：18.56799秒
碰撞物体名称：Display_A2，碰撞次数：2369碰撞时长：0.0066566秒，碰撞总时长：18.57465秒
碰撞物体名称：Display_A2，碰撞次数：2370碰撞时长：0.0095788秒，碰撞总时长：18.58423秒
碰撞物体名称：Display_A2，碰撞次数：2371碰撞时长：0.0061452秒，碰撞总时长：18.59037秒
碰撞物体名称：Display_A2，碰撞次数：2372碰撞时长：0.0084774秒，碰撞总时长：18.59885秒
碰撞物体名称：Display_A2，碰撞次数：2373碰撞时长：0.0068695秒，碰撞总时长：18.60572秒
碰撞物体名称：Display_A2，碰撞次数：2374碰撞时长：0.016322秒，碰撞总时长：18.62204秒
碰撞物体名称：Display_A2，碰撞次数：2375碰撞时长：0.010706秒，碰撞总时长：18.63275秒
碰撞物体名称：Display_A2，碰撞次数：2376碰撞时长：0.0098349秒，碰撞总时长：18.64258秒
碰撞物体名称：Display_A2，碰撞次数：2377碰撞时长：0.006211秒，碰撞总时长：18.64879秒
碰撞物体名称：Display_A2，碰撞次数：2378碰撞时长：0.009734秒，碰撞总时长：18.65853秒
碰撞物体名称：Display_A2，碰撞次数：2379碰撞时长：0.0061563秒，碰撞总时长：18.66468秒
碰撞物体名称：Display_A2，碰撞次数：2380碰撞时长：0.0064951秒，碰撞总时长：18.67118秒
碰撞物体名称：Display_A2，碰撞次数：2381碰撞时长：0.0089619秒，碰撞总时长：18.68014秒
碰撞物体名称：Display_A2，碰撞次数：2382碰撞时长：0.0063381秒，碰撞总时长：18.68648秒
碰撞物体名称：Display_A2，碰撞次数：2383碰撞时长：0.0066412秒，碰撞总时长：18.69312秒
碰撞物体名称：Display_A2，碰撞次数：2384碰撞时长：0.0103849秒，碰撞总时长：18.70351秒
碰撞物体名称：Display_A2，碰撞次数：2385碰撞时长：0.0064596秒，碰撞总时长：18.70997秒
碰撞物体名称：Display_A2，碰撞次数：2386碰撞时长：0.0085764秒，碰撞总时长：18.71854秒
碰撞物体名称：Display_A2，碰撞次数：2387碰撞时长：0.0065796秒，碰撞总时长：18.72512秒
碰撞物体名称：Display_A2，碰撞次数：2388碰撞时长：0.0069248秒，碰撞总时长：18.73205秒
碰撞物体名称：Display_A2，碰撞次数：2389碰撞时长：0.0089038秒，碰撞总时长：18.74095秒
碰撞物体名称：Display_A2，碰撞次数：2390碰撞时长：0.0064405秒，碰撞总时长：18.74739秒
碰撞物体名称：Display_A2，碰撞次数：2391碰撞时长：0.0068129秒，碰撞总时长：18.75421秒
碰撞物体名称：Display_A2，碰撞次数：2392碰撞时长：0.018628秒，碰撞总时长：18.77283秒
碰撞物体名称：Display_A2，碰撞次数：2393碰撞时长：0.0091606秒，碰撞总时长：18.782秒
碰撞物体名称：Display_A2，碰撞次数：2394碰撞时长：0.0092892秒，碰撞总时长：18.79128秒
碰撞物体名称：Display_A2，碰撞次数：2395碰撞时长：0.0114069秒，碰撞总时长：18.80269秒
碰撞物体名称：Display_A2，碰撞次数：2396碰撞时长：0.0056508秒，碰撞总时长：18.80834秒
碰撞物体名称：Display_A2，碰撞次数：2397碰撞时长：0.006628秒，碰撞总时长：18.81497秒
碰撞物体名称：Display_A2，碰撞次数：2398碰撞时长：0.0105386秒，碰撞总时长：18.82551秒
碰撞物体名称：Display_A2，碰撞次数：2399碰撞时长：0.0063225秒，碰撞总时长：18.83183秒
碰撞物体名称：Display_A2，碰撞次数：2400碰撞时长：0.0097852秒，碰撞总时长：18.84162秒
碰撞物体名称：Display_A2，碰撞次数：2401碰撞时长：0.0067536秒，碰撞总时长：18.84837秒
碰撞物体名称：Display_A2，碰撞次数：2402碰撞时长：0.006696秒，碰撞总时长：18.85507秒
碰撞物体名称：Display_A2，碰撞次数：2403碰撞时长：0.0103388秒，碰撞总时长：18.86541秒
碰撞物体名称：Display_A2，碰撞次数：2404碰撞时长：0.0061608秒，碰撞总时长：18.87157秒
碰撞物体名称：Display_A2，碰撞次数：2405碰撞时长：0.0085271秒，碰撞总时长：18.8801秒
碰撞物体名称：Display_A2，碰撞次数：2406碰撞时长：0.0061651秒，碰撞总时长：18.88626秒
碰撞物体名称：Display_A2，碰撞次数：2407碰撞时长：0.0070553秒，碰撞总时长：18.89332秒
碰撞物体名称：Display_A2，碰撞次数：2408碰撞时长：0.0092741秒，碰撞总时长：18.90259秒
碰撞物体名称：Display_A2，碰撞次数：2409碰撞时长：0.0066457秒，碰撞总时长：18.90924秒
碰撞物体名称：Display_A2，碰撞次数：2410碰撞时长：0.0177042秒，碰撞总时长：18.92694秒
碰撞物体名称：Display_A2，碰撞次数：2411碰撞时长：0.0062419秒，碰撞总时长：18.93318秒
碰撞物体名称：Display_A2，碰撞次数：2412碰撞时长：0.0092627秒，碰撞总时长：18.94244秒
碰撞物体名称：Display_A2，碰撞次数：2413碰撞时长：0.0062966秒，碰撞总时长：18.94874秒
碰撞物体名称：Display_A2，碰撞次数：2414碰撞时长：0.0090289秒，碰撞总时长：18.95777秒
碰撞物体名称：Display_A2，碰撞次数：2415碰撞时长：0.0063353秒，碰撞总时长：18.96411秒
碰撞物体名称：Display_A2，碰撞次数：2416碰撞时长：0.0067616秒，碰撞总时长：18.97087秒
碰撞物体名称：Display_A2，碰撞次数：2417碰撞时长：0.0080399秒，碰撞总时长：18.97891秒
碰撞物体名称：Display_A2，碰撞次数：2418碰撞时长：0.0064553秒，碰撞总时长：18.98536秒
碰撞物体名称：Display_A2，碰撞次数：2419碰撞时长：0.0072386秒，碰撞总时长：18.9926秒
碰撞物体名称：Display_A2，碰撞次数：2420碰撞时长：0.0093644秒，碰撞总时长：19.00196秒
碰撞物体名称：Display_A2，碰撞次数：2421碰撞时长：0.0071993秒，碰撞总时长：19.00916秒
碰撞物体名称：Display_A2，碰撞次数：2422碰撞时长：0.0081815秒，碰撞总时长：19.01735秒
碰撞物体名称：Display_A2，碰撞次数：2423碰撞时长：0.0063314秒，碰撞总时长：19.02368秒
碰撞物体名称：Display_A2，碰撞次数：2424碰撞时长：0.0062373秒，碰撞总时长：19.02991秒
碰撞物体名称：Display_A2，碰撞次数：2425碰撞时长：0.0084763秒，碰撞总时长：19.03839秒
碰撞物体名称：Display_A2，碰撞次数：2426碰撞时长：0.0061554秒，碰撞总时长：19.04454秒
碰撞物体名称：Display_A2，碰撞次数：2427碰撞时长：0.0063776秒，碰撞总时长：19.05092秒
碰撞物体名称：Display_A2，碰撞次数：2428碰撞时长：0.0178949秒，碰撞总时长：19.06882秒
碰撞物体名称：Display_A2，碰撞次数：2429碰撞时长：0.0086786秒，碰撞总时长：19.0775秒
碰撞物体名称：Display_A2，碰撞次数：2430碰撞时长：0.0072979秒，碰撞总时长：19.08479秒
碰撞物体名称：Display_A2，碰撞次数：2431碰撞时长：0.0100535秒，碰撞总时长：19.09485秒
碰撞物体名称：Display_A2，碰撞次数：2432碰撞时长：0.0131774秒，碰撞总时长：19.10802秒
碰撞物体名称：Display_A2，碰撞次数：2433碰撞时长：0.0085088秒，碰撞总时长：19.11653秒
碰撞物体名称：Display_A2，碰撞次数：2434碰撞时长：0.0110284秒，碰撞总时长：19.12756秒
碰撞物体名称：Display_A2，碰撞次数：2435碰撞时长：0.0057184秒，碰撞总时长：19.13328秒
碰撞物体名称：Display_A2，碰撞次数：2436碰撞时长：0.0104101秒，碰撞总时长：19.14369秒
碰撞物体名称：Display_A2，碰撞次数：2437碰撞时长：0.0064938秒，碰撞总时长：19.15018秒
碰撞物体名称：Display_A2，碰撞次数：2438碰撞时长：0.0091277秒，碰撞总时长：19.15931秒
碰撞物体名称：Display_A2，碰撞次数：2439碰撞时长：0.0061271秒，碰撞总时长：19.16544秒
碰撞物体名称：Display_A2，碰撞次数：2440碰撞时长：0.0067679秒，碰撞总时长：19.17221秒
碰撞物体名称：Display_A2，碰撞次数：2441碰撞时长：0.0084612秒，碰撞总时长：19.18067秒
碰撞物体名称：Display_A2，碰撞次数：2442碰撞时长：0.0067093秒，碰撞总时长：19.18738秒
碰撞物体名称：Display_A2，碰撞次数：2443碰撞时长：0.0068865秒，碰撞总时长：19.19427秒
碰撞物体名称：Display_A2，碰撞次数：2444碰撞时长：0.0087404秒，碰撞总时长：19.203秒
碰撞物体名称：Display_A2，碰撞次数：2445碰撞时长：0.0082655秒，碰撞总时长：19.21127秒
碰撞物体名称：Display_A2，碰撞次数：2446碰撞时长：0.0173408秒，碰撞总时长：19.22861秒
碰撞物体名称：Display_A2，碰撞次数：2447碰撞时长：0.0077311秒，碰撞总时长：19.23634秒
碰撞物体名称：Display_A2，碰撞次数：2448碰撞时长：0.0063794秒，碰撞总时长：19.24272秒
碰撞物体名称：Display_A2，碰撞次数：2449碰撞时长：0.0062092秒，碰撞总时长：19.24893秒
碰撞物体名称：Display_A2，碰撞次数：2450碰撞时长：0.0078557秒，碰撞总时长：19.25679秒
碰撞物体名称：Display_A2，碰撞次数：2451碰撞时长：0.0062629秒，碰撞总时长：19.26305秒
碰撞物体名称：Display_A2，碰撞次数：2452碰撞时长：0.0064261秒，碰撞总时长：19.26948秒
碰撞物体名称：Display_A2，碰撞次数：2453碰撞时长：0.0078266秒，碰撞总时长：19.2773秒
碰撞物体名称：Display_A2，碰撞次数：2454碰撞时长：0.006283秒，碰撞总时长：19.28359秒
碰撞物体名称：Display_A2，碰撞次数：2455碰撞时长：0.0067752秒，碰撞总时长：19.29036秒
碰撞物体名称：Display_A2，碰撞次数：2456碰撞时长：0.008962秒，碰撞总时长：19.29932秒
碰撞物体名称：Display_A2，碰撞次数：2457碰撞时长：0.0063019秒，碰撞总时长：19.30563秒
碰撞物体名称：Display_A2，碰撞次数：2458碰撞时长：0.0064444秒，碰撞总时长：19.31207秒
碰撞物体名称：Display_A2，碰撞次数：2459碰撞时长：0.0080464秒，碰撞总时长：19.32012秒
碰撞物体名称：Display_A2，碰撞次数：2460碰撞时长：0.0064013秒，碰撞总时长：19.32652秒
碰撞物体名称：Display_A2，碰撞次数：2461碰撞时长：0.006282秒，碰撞总时长：19.3328秒
碰撞物体名称：Display_A2，碰撞次数：2462碰撞时长：0.0077645秒，碰撞总时长：19.34057秒
碰撞物体名称：Display_A2，碰撞次数：2463碰撞时长：0.0074195秒，碰撞总时长：19.34799秒
碰撞物体名称：Display_A2，碰撞次数：2464碰撞时长：0.0176172秒，碰撞总时长：19.3656秒
碰撞物体名称：Display_A2，碰撞次数：2465碰撞时长：0.0094724秒，碰撞总时长：19.37507秒
