位置X：-30.2,  位置Y：0.01221865,  位置Z：-19.66,  身体角度：-3.276394E-06,  头部角度：270.8016
碰撞物体名称：Cube (25)，碰撞次数：2455碰撞时长：0.0052524秒，碰撞总时长：12.7363秒
碰撞物体名称：Cube (25)，碰撞次数：2456碰撞时长：0.0044527秒，碰撞总时长：12.74075秒
碰撞物体名称：Cube (25)，碰撞次数：2457碰撞时长：0.0048606秒，碰撞总时长：12.74561秒
碰撞物体名称：Cube (25)，碰撞次数：2458碰撞时长：0.0044013秒，碰撞总时长：12.75002秒
碰撞物体名称：Cube (25)，碰撞次数：2459碰撞时长：0.0048908秒，碰撞总时长：12.75491秒
碰撞物体名称：Cube (25)，碰撞次数：2460碰撞时长：0.0053802秒，碰撞总时长：12.76029秒
碰撞物体名称：Cube (25)，碰撞次数：2461碰撞时长：0.0046724秒，碰撞总时长：12.76496秒
碰撞物体名称：Cube (25)，碰撞次数：2462碰撞时长：0.0052147秒，碰撞总时长：12.77017秒
碰撞物体名称：Cube (25)，碰撞次数：2463碰撞时长：0.0046386秒，碰撞总时长：12.77481秒
碰撞物体名称：Cube (25)，碰撞次数：2464碰撞时长：0.0061183秒，碰撞总时长：12.78093秒
碰撞物体名称：Cube (25)，碰撞次数：2465碰撞时长：0.0043252秒，碰撞总时长：12.78526秒
碰撞物体名称：Cube (25)，碰撞次数：2466碰撞时长：0.0049633秒，碰撞总时长：12.79022秒
碰撞物体名称：Cube (25)，碰撞次数：2467碰撞时长：0.0043739秒，碰撞总时长：12.79459秒
碰撞物体名称：Cube (25)，碰撞次数：2468碰撞时长：0.0052947秒，碰撞总时长：12.79989秒
碰撞物体名称：Cube (25)，碰撞次数：2469碰撞时长：0.0042928秒，碰撞总时长：12.80418秒
碰撞物体名称：Cube (25)，碰撞次数：2470碰撞时长：0.0152988秒，碰撞总时长：12.81948秒
碰撞物体名称：Cube (25)，碰撞次数：2471碰撞时长：0.0049316秒，碰撞总时长：12.82441秒
碰撞物体名称：Cube (25)，碰撞次数：2472碰撞时长：0.0047197秒，碰撞总时长：12.82913秒
碰撞物体名称：Cube (25)，碰撞次数：2473碰撞时长：0.0060187秒，碰撞总时长：12.83515秒
碰撞物体名称：Cube (25)，碰撞次数：2474碰撞时长：0.005281秒，碰撞总时长：12.84043秒
碰撞物体名称：Cube (25)，碰撞次数：2475碰撞时长：0.0053112秒，碰撞总时长：12.84574秒
碰撞物体名称：Cube (25)，碰撞次数：2476碰撞时长：0.0041308秒，碰撞总时长：12.84987秒
碰撞物体名称：Cube (25)，碰撞次数：2477碰撞时长：0.0053302秒，碰撞总时长：12.8552秒
碰撞物体名称：Cube (25)，碰撞次数：2478碰撞时长：0.0060045秒，碰撞总时长：12.86121秒
碰撞物体名称：Cube (25)，碰撞次数：2479碰撞时长：0.0045368秒，碰撞总时长：12.86574秒
碰撞物体名称：Cube (25)，碰撞次数：2480碰撞时长：0.0042754秒，碰撞总时长：12.87002秒
碰撞物体名称：Cube (25)，碰撞次数：2481碰撞时长：0.0045522秒，碰撞总时长：12.87457秒
碰撞物体名称：Cube (25)，碰撞次数：2482碰撞时长：0.00523秒，碰撞总时长：12.8798秒
碰撞物体名称：Cube (25)，碰撞次数：2483碰撞时长：0.004711秒，碰撞总时长：12.88451秒
碰撞物体名称：Cube (25)，碰撞次数：2484碰撞时长：0.0040618秒，碰撞总时长：12.88857秒
碰撞物体名称：Cube (25)，碰撞次数：2485碰撞时长：0.00497秒，碰撞总时长：12.89354秒
碰撞物体名称：Cube (25)，碰撞次数：2486碰撞时长：0.0051349秒，碰撞总时长：12.89868秒
碰撞物体名称：Cube (25)，碰撞次数：2487碰撞时长：0.0052279秒，碰撞总时长：12.9039秒
碰撞物体名称：Cube (25)，碰撞次数：2488碰撞时长：0.0142865秒，碰撞总时长：12.91819秒
碰撞物体名称：Cube (25)，碰撞次数：2489碰撞时长：0.0042084秒，碰撞总时长：12.9224秒
碰撞物体名称：Cube (25)，碰撞次数：2490碰撞时长：0.0045397秒，碰撞总时长：12.92694秒
碰撞物体名称：Cube (25)，碰撞次数：2491碰撞时长：0.0042687秒，碰撞总时长：12.93121秒
碰撞物体名称：Cube (25)，碰撞次数：2492碰撞时长：0.0049348秒，碰撞总时长：12.93614秒
碰撞物体名称：Cube (25)，碰撞次数：2493碰撞时长：0.004903秒，碰撞总时长：12.94104秒
碰撞物体名称：Cube (25)，碰撞次数：2494碰撞时长：0.0047691秒，碰撞总时长：12.94581秒
碰撞物体名称：Cube (25)，碰撞次数：2495碰撞时长：0.0045259秒，碰撞总时长：12.95034秒
碰撞物体名称：Cube (25)，碰撞次数：2496碰撞时长：0.0042286秒，碰撞总时长：12.95457秒
碰撞物体名称：Cube (25)，碰撞次数：2497碰撞时长：0.0050846秒，碰撞总时长：12.95965秒
碰撞物体名称：Cube (25)，碰撞次数：2498碰撞时长：0.0045667秒，碰撞总时长：12.96422秒
碰撞物体名称：Cube (25)，碰撞次数：2499碰撞时长：0.004413秒，碰撞总时长：12.96863秒
碰撞物体名称：Cube (25)，碰撞次数：2500碰撞时长：0.0052759秒，碰撞总时长：12.97391秒
碰撞物体名称：Cube (25)，碰撞次数：2501碰撞时长：0.0049784秒，碰撞总时长：12.97889秒
碰撞物体名称：Cube (25)，碰撞次数：2502碰撞时长：0.0047039秒，碰撞总时长：12.98359秒
碰撞物体名称：Cube (25)，碰撞次数：2503碰撞时长：0.004649秒，碰撞总时长：12.98824秒
碰撞物体名称：Cube (25)，碰撞次数：2504碰撞时长：0.004593秒，碰撞总时长：12.99283秒
碰撞物体名称：Cube (25)，碰撞次数：2505碰撞时长：0.00464秒，碰撞总时长：12.99747秒
碰撞物体名称：Cube (25)，碰撞次数：2506碰撞时长：0.0154449秒，碰撞总时长：13.01292秒
碰撞物体名称：Cube (25)，碰撞次数：2507碰撞时长：0.0050433秒，碰撞总时长：13.01796秒
碰撞物体名称：Cube (25)，碰撞次数：2508碰撞时长：0.0047741秒，碰撞总时长：13.02273秒
碰撞物体名称：Cube (25)，碰撞次数：2509碰撞时长：0.0044226秒，碰撞总时长：13.02716秒
碰撞物体名称：Cube (25)，碰撞次数：2510碰撞时长：0.0044923秒，碰撞总时长：13.03165秒
碰撞物体名称：Cube (25)，碰撞次数：2511碰撞时长：0.0101847秒，碰撞总时长：13.04183秒
碰撞物体名称：Cube (25)，碰撞次数：2512碰撞时长：0.004688秒，碰撞总时长：13.04652秒
碰撞物体名称：Cube (25)，碰撞次数：2513碰撞时长：0.0046741秒，碰撞总时长：13.0512秒
碰撞物体名称：Cube (25)，碰撞次数：2514碰撞时长：0.0050129秒，碰撞总时长：13.05621秒
碰撞物体名称：Cube (25)，碰撞次数：2515碰撞时长：0.0046836秒，碰撞总时长：13.06089秒
碰撞物体名称：Cube (25)，碰撞次数：2516碰撞时长：0.0048119秒，碰撞总时长：13.0657秒
碰撞物体名称：Cube (25)，碰撞次数：2517碰撞时长：0.0043987秒，碰撞总时长：13.0701秒
碰撞物体名称：Cube (25)，碰撞次数：2518碰撞时长：0.0046565秒，碰撞总时长：13.07476秒
碰撞物体名称：Cube (25)，碰撞次数：2519碰撞时长：0.0047309秒，碰撞总时长：13.07949秒
碰撞物体名称：Cube (25)，碰撞次数：2520碰撞时长：0.0046502秒，碰撞总时长：13.08414秒
碰撞物体名称：Cube (25)，碰撞次数：2521碰撞时长：0.0050911秒，碰撞总时长：13.08923秒
碰撞物体名称：Cube (25)，碰撞次数：2522碰撞时长：0.0061485秒，碰撞总时长：13.09538秒
碰撞物体名称：Cube (25)，碰撞次数：2523碰撞时长：0.007116秒，碰撞总时长：13.1025秒
碰撞物体名称：Cube (25)，碰撞次数：2524碰撞时长：0.0166323秒，碰撞总时长：13.11913秒
碰撞物体名称：Cube (25)，碰撞次数：2525碰撞时长：0.0050855秒，碰撞总时长：13.12421秒
碰撞物体名称：Cube (25)，碰撞次数：2526碰撞时长：0.0087173秒，碰撞总时长：13.13293秒
碰撞物体名称：Cube (25)，碰撞次数：2527碰撞时长：0.0078917秒，碰撞总时长：13.14082秒
碰撞物体名称：Cube (25)，碰撞次数：2528碰撞时长：0.0054089秒，碰撞总时长：13.14623秒
碰撞物体名称：Cube (25)，碰撞次数：2529碰撞时长：0.0046768秒，碰撞总时长：13.15091秒
碰撞物体名称：Cube (25)，碰撞次数：2530碰撞时长：0.0049206秒，碰撞总时长：13.15583秒
碰撞物体名称：Cube (25)，碰撞次数：2531碰撞时长：0.0045564秒，碰撞总时长：13.16039秒
碰撞物体名称：Cube (25)，碰撞次数：2532碰撞时长：0.0045857秒，碰撞总时长：13.16497秒
碰撞物体名称：Cube (25)，碰撞次数：2533碰撞时长：0.0044853秒，碰撞总时长：13.16946秒
碰撞物体名称：Cube (25)，碰撞次数：2534碰撞时长：0.0041951秒，碰撞总时长：13.17365秒
碰撞物体名称：Cube (25)，碰撞次数：2535碰撞时长：0.0052882秒，碰撞总时长：13.17894秒
碰撞物体名称：Cube (25)，碰撞次数：2536碰撞时长：0.0050863秒，碰撞总时长：13.18403秒
碰撞物体名称：Cube (25)，碰撞次数：2537碰撞时长：0.0044693秒，碰撞总时长：13.1885秒
碰撞物体名称：Cube (25)，碰撞次数：2538碰撞时长：0.0044517秒，碰撞总时长：13.19295秒
碰撞物体名称：Cube (25)，碰撞次数：2539碰撞时长：0.0047197秒，碰撞总时长：13.19767秒
碰撞物体名称：Cube (25)，碰撞次数：2540碰撞时长：0.0048539秒，碰撞总时长：13.20252秒
碰撞物体名称：Cube (25)，碰撞次数：2541碰撞时长：0.0045372秒，碰撞总时长：13.20706秒
碰撞物体名称：Cube (25)，碰撞次数：2542碰撞时长：0.0054434秒，碰撞总时长：13.2125秒
碰撞物体名称：Cube (25)，碰撞次数：2543碰撞时长：0.0149806秒，碰撞总时长：13.22748秒
碰撞物体名称：Cube (25)，碰撞次数：2544碰撞时长：0.0039293秒，碰撞总时长：13.23141秒
碰撞物体名称：Cube (25)，碰撞次数：2545碰撞时长：0.0048217秒，碰撞总时长：13.23623秒
碰撞物体名称：Cube (25)，碰撞次数：2546碰撞时长：0.0042273秒，碰撞总时长：13.24046秒
碰撞物体名称：Cube (25)，碰撞次数：2547碰撞时长：0.0049565秒，碰撞总时长：13.24542秒
碰撞物体名称：Cube (25)，碰撞次数：2548碰撞时长：0.0048893秒，碰撞总时长：13.25031秒
碰撞物体名称：Cube (25)，碰撞次数：2549碰撞时长：0.0051259秒，碰撞总时长：13.25543秒
碰撞物体名称：Cube (25)，碰撞次数：2550碰撞时长：0.0072785秒，碰撞总时长：13.26271秒
碰撞物体名称：Cube (25)，碰撞次数：2551碰撞时长：0.006753秒，碰撞总时长：13.26946秒
碰撞物体名称：Cube (25)，碰撞次数：2552碰撞时长：0.0056232秒，碰撞总时长：13.27509秒
碰撞物体名称：Cube (25)，碰撞次数：2553碰撞时长：0.005048秒，碰撞总时长：13.28014秒
碰撞物体名称：Cube (25)，碰撞次数：2554碰撞时长：0.0049982秒，碰撞总时长：13.28513秒
碰撞物体名称：Cube (25)，碰撞次数：2555碰撞时长：0.0049877秒，碰撞总时长：13.29012秒
碰撞物体名称：Cube (25)，碰撞次数：2556碰撞时长：0.0043377秒，碰撞总时长：13.29446秒
碰撞物体名称：Cube (25)，碰撞次数：2557碰撞时长：0.0088818秒，碰撞总时长：13.30334秒
碰撞物体名称：Cube (25)，碰撞次数：2558碰撞时长：0.0046318秒，碰撞总时长：13.30797秒
碰撞物体名称：Cube (25)，碰撞次数：2559碰撞时长：0.0049357秒，碰撞总时长：13.31291秒
碰撞物体名称：Cube (25)，碰撞次数：2560碰撞时长：0.0049968秒，碰撞总时长：13.3179秒
碰撞物体名称：Cube (25)，碰撞次数：2561碰撞时长：0.015088秒，碰撞总时长：13.33299秒
碰撞物体名称：Cube (25)，碰撞次数：2562碰撞时长：0.0043809秒，碰撞总时长：13.33737秒
碰撞物体名称：Cube (25)，碰撞次数：2563碰撞时长：0.0048987秒，碰撞总时长：13.34227秒
碰撞物体名称：Cube (25)，碰撞次数：2564碰撞时长：0.0046769秒，碰撞总时长：13.34695秒
碰撞物体名称：Cube (25)，碰撞次数：2565碰撞时长：0.0050043秒，碰撞总时长：13.35195秒
碰撞物体名称：Cube (25)，碰撞次数：2566碰撞时长：0.0052397秒，碰撞总时长：13.35719秒
碰撞物体名称：Cube (25)，碰撞次数：2567碰撞时长：0.0044827秒，碰撞总时长：13.36168秒
碰撞物体名称：Cube (25)，碰撞次数：2568碰撞时长：0.0049456秒，碰撞总时长：13.36662秒
碰撞物体名称：Cube (25)，碰撞次数：2569碰撞时长：0.0051579秒，碰撞总时长：13.37178秒
碰撞物体名称：Cube (25)，碰撞次数：2570碰撞时长：0.0053028秒，碰撞总时长：13.37708秒
碰撞物体名称：Cube (25)，碰撞次数：2571碰撞时长：0.0051447秒，碰撞总时长：13.38223秒
碰撞物体名称：Cube (25)，碰撞次数：2572碰撞时长：0.004733秒，碰撞总时长：13.38696秒
碰撞物体名称：Cube (25)，碰撞次数：2573碰撞时长：0.0042866秒，碰撞总时长：13.39125秒
碰撞物体名称：Cube (25)，碰撞次数：2574碰撞时长：0.0051385秒，碰撞总时长：13.39638秒
碰撞物体名称：Cube (25)，碰撞次数：2575碰撞时长：0.0047712秒，碰撞总时长：13.40116秒
碰撞物体名称：Cube (25)，碰撞次数：2576碰撞时长：0.0048653秒，碰撞总时长：13.40602秒
碰撞物体名称：Cube (25)，碰撞次数：2577碰撞时长：0.0042653秒，碰撞总时长：13.41029秒
碰撞物体名称：Cube (25)，碰撞次数：2578碰撞时长：0.00487秒，碰撞总时长：13.41516秒
碰撞物体名称：Cube (25)，碰撞次数：2579碰撞时长：0.0049873秒，碰撞总时长：13.42014秒
碰撞物体名称：Cube (25)，碰撞次数：2580碰撞时长：0.0057764秒，碰撞总时长：13.42592秒
碰撞物体名称：Cube (25)，碰撞次数：2581碰撞时长：0.0049712秒，碰撞总时长：13.43089秒
碰撞物体名称：Cube (25)，碰撞次数：2582碰撞时长：0.0053567秒，碰撞总时长：13.43625秒
碰撞物体名称：Cube (25)，碰撞次数：2583碰撞时长：0.0042811秒，碰撞总时长：13.44053秒
碰撞物体名称：Cube (25)，碰撞次数：2584碰撞时长：0.0050467秒，碰撞总时长：13.44558秒
碰撞物体名称：Cube (25)，碰撞次数：2585碰撞时长：0.0049853秒，碰撞总时长：13.45056秒
碰撞物体名称：Cube (25)，碰撞次数：2586碰撞时长：0.0152298秒，碰撞总时长：13.46579秒
碰撞物体名称：Cube (25)，碰撞次数：2587碰撞时长：0.004572秒，碰撞总时长：13.47036秒
碰撞物体名称：Cube (25)，碰撞次数：2588碰撞时长：0.0045984秒，碰撞总时长：13.47496秒
碰撞物体名称：Cube (25)，碰撞次数：2589碰撞时长：0.005068秒，碰撞总时长：13.48003秒
碰撞物体名称：Cube (25)，碰撞次数：2590碰撞时长：0.0047201秒，碰撞总时长：13.48475秒
碰撞物体名称：Cube (25)，碰撞次数：2591碰撞时长：0.0045711秒，碰撞总时长：13.48932秒
碰撞物体名称：Cube (25)，碰撞次数：2592碰撞时长：0.004831秒，碰撞总时长：13.49415秒
碰撞物体名称：Cube (25)，碰撞次数：2593碰撞时长：0.004922秒，碰撞总时长：13.49907秒
碰撞物体名称：Cube (25)，碰撞次数：2594碰撞时长：0.0045153秒，碰撞总时长：13.50359秒
碰撞物体名称：Cube (25)，碰撞次数：2595碰撞时长：0.0048314秒，碰撞总时长：13.50842秒
碰撞物体名称：Cube (25)，碰撞次数：2596碰撞时长：0.0054733秒，碰撞总时长：13.51389秒
碰撞物体名称：Cube (25)，碰撞次数：2597碰撞时长：0.0047366秒，碰撞总时长：13.51863秒
碰撞物体名称：Cube (25)，碰撞次数：2598碰撞时长：0.0048171秒，碰撞总时长：13.52345秒
碰撞物体名称：Cube (25)，碰撞次数：2599碰撞时长：0.0048314秒，碰撞总时长：13.52828秒
碰撞物体名称：Cube (25)，碰撞次数：2600碰撞时长：0.0049489秒，碰撞总时长：13.53323秒
碰撞物体名称：Cube (25)，碰撞次数：2601碰撞时长：0.0056169秒，碰撞总时长：13.53885秒
碰撞物体名称：Cube (25)，碰撞次数：2602碰撞时长：0.0041204秒，碰撞总时长：13.54297秒
碰撞物体名称：Cube (25)，碰撞次数：2603碰撞时长：0.0048293秒，碰撞总时长：13.5478秒
碰撞物体名称：Cube (25)，碰撞次数：2604碰撞时长：0.0043651秒，碰撞总时长：13.55216秒
