位置X：-38.23061,  位置Y：0.08333337,  位置Z：-23.60317,  身体角度：99.84705,  头部角度：270.6187
碰撞物体名称：Cube (7)，碰撞次数：1216碰撞时长：0.0093677秒，碰撞总时长：14.81397秒
碰撞物体名称：Cube (7)，碰撞次数：1217碰撞时长：0.020581秒，碰撞总时长：14.83456秒
碰撞物体名称：Cube (7)，碰撞次数：1218碰撞时长：0.0102196秒，碰撞总时长：14.84478秒
碰撞物体名称：Cube (7)，碰撞次数：1219碰撞时长：0.0102303秒，碰撞总时长：14.85501秒
碰撞物体名称：Cube (7)，碰撞次数：1220碰撞时长：0.009964秒，碰撞总时长：14.86497秒
碰撞物体名称：Cube (7)，碰撞次数：1221碰撞时长：0.0098655秒，碰撞总时长：14.87484秒
碰撞物体名称：Cube (7)，碰撞次数：1222碰撞时长：0.0132264秒，碰撞总时长：14.88806秒
碰撞物体名称：Cube (7)，碰撞次数：1223碰撞时长：0.0123074秒，碰撞总时长：14.90037秒
碰撞物体名称：Cube (7)，碰撞次数：1224碰撞时长：0.0100011秒，碰撞总时长：14.91037秒
碰撞物体名称：Cube (7)，碰撞次数：1225碰撞时长：0.0108778秒，碰撞总时长：14.92125秒
碰撞物体名称：Cube (7)，碰撞次数：1226碰撞时长：0.0102025秒，碰撞总时长：14.93145秒
碰撞物体名称：Cube (7)，碰撞次数：1227碰撞时长：0.0100366秒，碰撞总时长：14.94149秒
碰撞物体名称：Cube (7)，碰撞次数：1228碰撞时长：0.0103343秒，碰撞总时长：14.95182秒
碰撞物体名称：Cube (7)，碰撞次数：1229碰撞时长：0.0103979秒，碰撞总时长：14.96222秒
碰撞物体名称：Cube (7)，碰撞次数：1230碰撞时长：0.009755秒，碰撞总时长：14.97197秒
碰撞物体名称：Cube (7)，碰撞次数：1231碰撞时长：0.0107147秒，碰撞总时长：14.98269秒
碰撞物体名称：Cube (7)，碰撞次数：1232碰撞时长：0.0107047秒，碰撞总时长：14.99339秒
碰撞物体名称：Cube (7)，碰撞次数：1233碰撞时长：0.0101783秒，碰撞总时长：15.00357秒
碰撞物体名称：Cube (7)，碰撞次数：1234碰撞时长：0.0107567秒，碰撞总时长：15.01433秒
碰撞物体名称：Cube (7)，碰撞次数：1235碰撞时长：0.0112221秒，碰撞总时长：15.02555秒
碰撞物体名称：Cube (7)，碰撞次数：1236碰撞时长：0.0098302秒，碰撞总时长：15.03538秒
碰撞物体名称：Cube (7)，碰撞次数：1237碰撞时长：0.0122577秒，碰撞总时长：15.04764秒
碰撞物体名称：Cube (7)，碰撞次数：1238碰撞时长：0.0134854秒，碰撞总时长：15.06112秒
碰撞物体名称：Cube (7)，碰撞次数：1239碰撞时长：0.010375秒，碰撞总时长：15.0715秒
碰撞物体名称：Cube (7)，碰撞次数：1240碰撞时长：0.0108106秒，碰撞总时长：15.08231秒
碰撞物体名称：Cube (7)，碰撞次数：1241碰撞时长：0.0100905秒，碰撞总时长：15.0924秒
碰撞物体名称：Cube (7)，碰撞次数：1242碰撞时长：0.0105084秒，碰撞总时长：15.10291秒
碰撞物体名称：Cube (7)，碰撞次数：1243碰撞时长：0.010233秒，碰撞总时长：15.11314秒
碰撞物体名称：Cube (7)，碰撞次数：1244碰撞时长：0.0105335秒，碰撞总时长：15.12367秒
碰撞物体名称：Cube (7)，碰撞次数：1245碰撞时长：0.0105224秒，碰撞总时长：15.1342秒
碰撞物体名称：Cube (7)，碰撞次数：1246碰撞时长：0.0139086秒，碰撞总时长：15.14811秒
碰撞物体名称：Cube (7)，碰撞次数：1247碰撞时长：0.0134693秒，碰撞总时长：15.16158秒
碰撞物体名称：Cube (7)，碰撞次数：1248碰撞时长：0.0101709秒，碰撞总时长：15.17175秒
碰撞物体名称：Cube (7)，碰撞次数：1249碰撞时长：0.0115611秒，碰撞总时长：15.18331秒
碰撞物体名称：Cube (7)，碰撞次数：1250碰撞时长：0.0125646秒，碰撞总时长：15.19587秒
碰撞物体名称：Cube (7)，碰撞次数：1251碰撞时长：0.0228841秒，碰撞总时长：15.21876秒
碰撞物体名称：Cube (7)，碰撞次数：1252碰撞时长：0.0119905秒，碰撞总时长：15.23075秒
碰撞物体名称：Cube (7)，碰撞次数：1253碰撞时长：0.0122993秒，碰撞总时长：15.24305秒
碰撞物体名称：Cube (7)，碰撞次数：1254碰撞时长：0.0124757秒，碰撞总时长：15.25552秒
碰撞物体名称：Cube (7)，碰撞次数：1255碰撞时长：0.0130747秒，碰撞总时长：15.2686秒
碰撞物体名称：Cube (7)，碰撞次数：1256碰撞时长：0.0145706秒，碰撞总时长：15.28317秒
碰撞物体名称：Cube (7)，碰撞次数：1257碰撞时长：0.0119675秒，碰撞总时长：15.29514秒
碰撞物体名称：Cube (7)，碰撞次数：1258碰撞时长：0.0125187秒，碰撞总时长：15.30765秒
碰撞物体名称：Cube (7)，碰撞次数：1259碰撞时长：0.0144842秒，碰撞总时长：15.32214秒
碰撞物体名称：Cube (7)，碰撞次数：1260碰撞时长：0.010735秒，碰撞总时长：15.33287秒
碰撞物体名称：Cube (7)，碰撞次数：1261碰撞时长：0.0107721秒，碰撞总时长：15.34365秒
碰撞物体名称：Cube (7)，碰撞次数：1262碰撞时长：0.0106528秒，碰撞总时长：15.3543秒
碰撞物体名称：Cube (7)，碰撞次数：1263碰撞时长：0.0138154秒，碰撞总时长：15.36811秒
碰撞物体名称：Cube (7)，碰撞次数：1264碰撞时长：0.0141325秒，碰撞总时长：15.38225秒
碰撞物体名称：Cube (7)，碰撞次数：1265碰撞时长：0.0099148秒，碰撞总时长：15.39216秒
碰撞物体名称：Cube (7)，碰撞次数：1266碰撞时长：0.0101219秒，碰撞总时长：15.40228秒
碰撞物体名称：Cube (7)，碰撞次数：1267碰撞时长：0.0103562秒，碰撞总时长：15.41264秒
碰撞物体名称：Cube (7)，碰撞次数：1268碰撞时长：0.0101748秒，碰撞总时长：15.42281秒
碰撞物体名称：Cube (7)，碰撞次数：1269碰撞时长：0.0101231秒，碰撞总时长：15.43294秒
碰撞物体名称：Cube (7)，碰撞次数：1270碰撞时长：0.0115626秒，碰撞总时长：15.4445秒
碰撞物体名称：Cube (7)，碰撞次数：1271碰撞时长：0.0101342秒，碰撞总时长：15.45463秒
碰撞物体名称：Cube (7)，碰撞次数：1272碰撞时长：0.0103741秒，碰撞总时长：15.46501秒
碰撞物体名称：Cube (7)，碰撞次数：1273碰撞时长：0.0100146秒，碰撞总时长：15.47502秒
碰撞物体名称：Cube (7)，碰撞次数：1274碰撞时长：0.0107795秒，碰撞总时长：15.4858秒
碰撞物体名称：Cube (7)，碰撞次数：1275碰撞时长：0.009846秒，碰撞总时长：15.49565秒
碰撞物体名称：Cube (7)，碰撞次数：1276碰撞时长：0.0099571秒，碰撞总时长：15.5056秒
碰撞物体名称：Cube (7)，碰撞次数：1277碰撞时长：0.0103947秒，碰撞总时长：15.516秒
碰撞物体名称：Cube (7)，碰撞次数：1278碰撞时长：0.0104071秒，碰撞总时长：15.52641秒
碰撞物体名称：Cube (7)，碰撞次数：1279碰撞时长：0.0096262秒，碰撞总时长：15.53603秒
碰撞物体名称：Cube (7)，碰撞次数：1280碰撞时长：0.0117279秒，碰撞总时长：15.54776秒
碰撞物体名称：Cube (7)，碰撞次数：1281碰撞时长：0.0110272秒，碰撞总时长：15.55879秒
碰撞物体名称：Cube (7)，碰撞次数：1282碰撞时长：0.0101836秒，碰撞总时长：15.56897秒
碰撞物体名称：Cube (7)，碰撞次数：1283碰撞时长：0.0106281秒，碰撞总时长：15.5796秒
碰撞物体名称：Cube (7)，碰撞次数：1284碰撞时长：0.0196049秒，碰撞总时长：15.5992秒
碰撞物体名称：Cube (7)，碰撞次数：1285碰撞时长：0.0104656秒，碰撞总时长：15.60967秒
碰撞物体名称：Cube (7)，碰撞次数：1286碰撞时长：0.010667秒，碰撞总时长：15.62034秒
碰撞物体名称：Cube (7)，碰撞次数：1287碰撞时长：0.009563秒，碰撞总时长：15.6299秒
碰撞物体名称：Cube (7)，碰撞次数：1288碰撞时长：0.0103845秒，碰撞总时长：15.64028秒
碰撞物体名称：Cube (7)，碰撞次数：1289碰撞时长：0.0096797秒，碰撞总时长：15.64996秒
碰撞物体名称：Cube (7)，碰撞次数：1290碰撞时长：0.0099374秒，碰撞总时长：15.6599秒
碰撞物体名称：Cube (7)，碰撞次数：1291碰撞时长：0.0096593秒，碰撞总时长：15.66956秒
碰撞物体名称：Cube (7)，碰撞次数：1292碰撞时长：0.0100888秒，碰撞总时长：15.67965秒
碰撞物体名称：Cube (7)，碰撞次数：1293碰撞时长：0.0100147秒，碰撞总时长：15.68966秒
碰撞物体名称：Cube (7)，碰撞次数：1294碰撞时长：0.0102429秒，碰撞总时长：15.69991秒
碰撞物体名称：Cube (7)，碰撞次数：1295碰撞时长：0.0113044秒，碰撞总时长：15.71121秒
碰撞物体名称：Cube (7)，碰撞次数：1296碰撞时长：0.010877秒，碰撞总时长：15.72209秒
碰撞物体名称：Cube (7)，碰撞次数：1297碰撞时长：0.0108988秒，碰撞总时长：15.73299秒
碰撞物体名称：Cube (7)，碰撞次数：1298碰撞时长：0.0108025秒，碰撞总时长：15.74379秒
碰撞物体名称：Cube (7)，碰撞次数：1299碰撞时长：0.0098141秒，碰撞总时长：15.7536秒
碰撞物体名称：Cube (7)，碰撞次数：1300碰撞时长：0.0104024秒，碰撞总时长：15.76401秒
碰撞物体名称：Cube (7)，碰撞次数：1301碰撞时长：0.0100413秒，碰撞总时长：15.77405秒
碰撞物体名称：Cube (7)，碰撞次数：1302碰撞时长：0.0098249秒，碰撞总时长：15.78387秒
碰撞物体名称：Cube (7)，碰撞次数：1303碰撞时长：0.0099247秒，碰撞总时长：15.7938秒
碰撞物体名称：Cube (7)，碰撞次数：1304碰撞时长：0.0105466秒，碰撞总时长：15.80434秒
碰撞物体名称：Cube (7)，碰撞次数：1305碰撞时长：0.0095733秒，碰撞总时长：15.81392秒
碰撞物体名称：Cube (7)，碰撞次数：1306碰撞时长：0.0106216秒，碰撞总时长：15.82454秒
碰撞物体名称：Cube (7)，碰撞次数：1307碰撞时长：0.0102237秒，碰撞总时长：15.83476秒
碰撞物体名称：Cube (7)，碰撞次数：1308碰撞时长：0.0100362秒，碰撞总时长：15.8448秒
碰撞物体名称：Cube (7)，碰撞次数：1309碰撞时长：0.0100556秒，碰撞总时长：15.85485秒
碰撞物体名称：Cube (7)，碰撞次数：1310碰撞时长：0.0103992秒，碰撞总时长：15.86525秒
碰撞物体名称：Cube (7)，碰撞次数：1311碰撞时长：0.0125394秒，碰撞总时长：15.87779秒
碰撞物体名称：Cube (7)，碰撞次数：1312碰撞时长：0.010028秒，碰撞总时长：15.88782秒
碰撞物体名称：Cube (7)，碰撞次数：1313碰撞时长：0.0123161秒，碰撞总时长：15.90014秒
碰撞物体名称：Cube (7)，碰撞次数：1314碰撞时长：0.0107759秒，碰撞总时长：15.91091秒
碰撞物体名称：Cube (7)，碰撞次数：1315碰撞时长：0.0099135秒，碰撞总时长：15.92083秒
碰撞物体名称：Cube (7)，碰撞次数：1316碰撞时长：0.0217466秒，碰撞总时长：15.94257秒
碰撞物体名称：Cube (7)，碰撞次数：1317碰撞时长：0.0099099秒，碰撞总时长：15.95248秒
碰撞物体名称：Cube (7)，碰撞次数：1318碰撞时长：0.0127477秒，碰撞总时长：15.96523秒
碰撞物体名称：Cube (7)，碰撞次数：1319碰撞时长：0.0107103秒，碰撞总时长：15.97594秒
碰撞物体名称：Cube (7)，碰撞次数：1320碰撞时长：0.0137687秒，碰撞总时长：15.98971秒
碰撞物体名称：Cube (7)，碰撞次数：1321碰撞时长：0.0156455秒，碰撞总时长：16.00535秒
碰撞物体名称：Cube (7)，碰撞次数：1322碰撞时长：0.0097987秒，碰撞总时长：16.01515秒
碰撞物体名称：Cube (7)，碰撞次数：1323碰撞时长：0.0104885秒，碰撞总时长：16.02564秒
碰撞物体名称：Cube (7)，碰撞次数：1324碰撞时长：0.0099392秒，碰撞总时长：16.03558秒
碰撞物体名称：Cube (7)，碰撞次数：1325碰撞时长：0.012868秒，碰撞总时长：16.04845秒
碰撞物体名称：Cube (7)，碰撞次数：1326碰撞时长：0.0105317秒，碰撞总时长：16.05898秒
碰撞物体名称：Cube (7)，碰撞次数：1327碰撞时长：0.0099336秒，碰撞总时长：16.06891秒
碰撞物体名称：Cube (7)，碰撞次数：1328碰撞时长：0.0146088秒，碰撞总时长：16.08352秒
碰撞物体名称：Cube (7)，碰撞次数：1329碰撞时长：0.0107953秒，碰撞总时长：16.09432秒
碰撞物体名称：Cube (7)，碰撞次数：1330碰撞时长：0.0138994秒，碰撞总时长：16.10822秒
碰撞物体名称：Cube (7)，碰撞次数：1331碰撞时长：0.0108467秒，碰撞总时长：16.11906秒
碰撞物体名称：Cube (7)，碰撞次数：1332碰撞时长：0.0097047秒，碰撞总时长：16.12877秒
碰撞物体名称：Cube (7)，碰撞次数：1333碰撞时长：0.013426秒，碰撞总时长：16.14219秒
碰撞物体名称：Cube (7)，碰撞次数：1334碰撞时长：0.0104802秒，碰撞总时长：16.15268秒
碰撞物体名称：Cube (7)，碰撞次数：1335碰撞时长：0.0136537秒，碰撞总时长：16.16633秒
碰撞物体名称：Cube (7)，碰撞次数：1336碰撞时长：0.0111507秒，碰撞总时长：16.17748秒
碰撞物体名称：Cube (7)，碰撞次数：1337碰撞时长：0.0111424秒，碰撞总时长：16.18862秒
碰撞物体名称：Cube (7)，碰撞次数：1338碰撞时长：0.0136858秒，碰撞总时长：16.20231秒
碰撞物体名称：Cube (7)，碰撞次数：1339碰撞时长：0.0100036秒，碰撞总时长：16.21231秒
碰撞物体名称：Cube (7)，碰撞次数：1340碰撞时长：0.0107865秒，碰撞总时长：16.2231秒
碰撞物体名称：Cube (7)，碰撞次数：1341碰撞时长：0.0136841秒，碰撞总时长：16.23678秒
碰撞物体名称：Cube (7)，碰撞次数：1342碰撞时长：0.011204秒，碰撞总时长：16.24798秒
碰撞物体名称：Cube (7)，碰撞次数：1343碰撞时长：0.0131548秒，碰撞总时长：16.26114秒
碰撞物体名称：Cube (7)，碰撞次数：1344碰撞时长：0.0108533秒，碰撞总时长：16.27199秒
碰撞物体名称：Cube (7)，碰撞次数：1345碰撞时长：0.0103935秒，碰撞总时长：16.28238秒
碰撞物体名称：Cube (7)，碰撞次数：1346碰撞时长：0.0133433秒，碰撞总时长：16.29573秒
碰撞物体名称：Cube (7)，碰撞次数：1347碰撞时长：0.020348秒，碰撞总时长：16.31608秒
碰撞物体名称：Cube (7)，碰撞次数：1348碰撞时长：0.0100527秒，碰撞总时长：16.32613秒
碰撞物体名称：Cube (7)，碰撞次数：1349碰撞时长：0.0121563秒，碰撞总时长：16.33829秒
碰撞物体名称：Cube (7)，碰撞次数：1350碰撞时长：0.0104889秒，碰撞总时长：16.34877秒
碰撞物体名称：Cube (7)，碰撞次数：1351碰撞时长：0.0104967秒，碰撞总时长：16.35927秒
碰撞物体名称：Cube (7)，碰撞次数：1352碰撞时长：0.0121782秒，碰撞总时长：16.37145秒
碰撞物体名称：Cube (7)，碰撞次数：1353碰撞时长：0.0099656秒，碰撞总时长：16.38141秒
碰撞物体名称：Cube (7)，碰撞次数：1354碰撞时长：0.0095752秒，碰撞总时长：16.39099秒
碰撞物体名称：Cube (7)，碰撞次数：1355碰撞时长：0.0130408秒，碰撞总时长：16.40403秒
碰撞物体名称：Cube (7)，碰撞次数：1356碰撞时长：0.0100598秒，碰撞总时长：16.41409秒
碰撞物体名称：Cube (7)，碰撞次数：1357碰撞时长：0.0099732秒，碰撞总时长：16.42406秒
碰撞物体名称：Cube (7)，碰撞次数：1358碰撞时长：0.0118575秒，碰撞总时长：16.43592秒
碰撞物体名称：Cube (7)，碰撞次数：1359碰撞时长：0.0097765秒，碰撞总时长：16.4457秒
碰撞物体名称：Cube (7)，碰撞次数：1360碰撞时长：0.009492秒，碰撞总时长：16.45519秒
碰撞物体名称：Cube (7)，碰撞次数：1361碰撞时长：0.0127278秒，碰撞总时长：16.46792秒
碰撞物体名称：Cube (7)，碰撞次数：1362碰撞时长：0.0100062秒，碰撞总时长：16.47792秒
碰撞物体名称：Cube (7)，碰撞次数：1363碰撞时长：0.0097875秒，碰撞总时长：16.48771秒
碰撞物体名称：Cube (7)，碰撞次数：1364碰撞时长：0.012379秒，碰撞总时长：16.50009秒
碰撞物体名称：Cube (7)，碰撞次数：1365碰撞时长：0.0093853秒，碰撞总时长：16.50948秒
碰撞物体名称：Cube (7)，碰撞次数：1366碰撞时长：0.0098776秒，碰撞总时长：16.51935秒
碰撞物体名称：Cube (7)，碰撞次数：1367碰撞时长：0.0123142秒，碰撞总时长：16.53167秒
